"","X1vsX2","X1vsX3","X1vsX4","X1vsX5","X1vsX6","X1vsX7","X1vsX8","X1vsX9","X1vsX10","X2vsX3","X2vsX4","X2vsX5","X2vsX6","X2vsX7","X2vsX8","X2vsX9","X2vsX10","X3vsX4","X3vsX5","X3vsX6","X3vsX7","X3vsX8","X3vsX9","X3vsX10","X4vsX5","X4vsX6","X4vsX7","X4vsX8","X4vsX9","X4vsX10","X5vsX6","X5vsX7","X5vsX8","X5vsX9","X5vsX10","X6vsX7","X6vsX8","X6vsX9","X6vsX10","X7vsX8","X7vsX9","X7vsX10","X8vsX9","X8vsX10","X9vsX10"
"disp_income",0.0012875450257906,0.0192622853227301,0.78358504832316,0.240437906847415,0.00795080617939164,0.0460075907106039,0.324291136877018,0.353396606645704,NA,0.00272095083944879,0.000204883918552494,5.7171620960675e-05,0.00975529585884422,0.0959313005280556,0.00193967188020949,0.0124412014436641,NA,0.00346526571507075,0.0021878602935218,0.655401722796525,0.282249997804555,0.0250208815483651,0.0505801314336473,NA,0.0694331055436785,0.00161254260044508,0.0155873581214962,0.136523809161106,0.171351626668151,NA,0.00177050890224292,0.00829506711158293,0.609067987879826,0.249605730561681,NA,0.526239025957986,0.0254323566577198,0.14865382122581,NA,0.0890197271777701,0.317356140924261,NA,0.616649029955345,NA,NA
"training",0.0238594031872029,0.807825687467993,0.18455108711606,0.00253821592106614,0.579211942405129,0.0829039752135609,0.986099586231648,0.621235278109515,0.258272856169978,0.0935427442867197,0.0116671021661725,0.000305511700501833,0.0700110825623947,0.931405039470278,0.0160113740020232,0.159255674916208,0.0111636188064938,0.224467362929667,0.00775937734718623,0.832274985955645,0.225946735932792,0.82914656165354,0.822710058334398,0.365167268751282,0.0424958386194237,0.108343941476172,0.0714168353018124,0.305664403675172,0.367502648577114,0.970319025510121,0.00174552786701616,0.00648212961480972,0.0191132286042272,0.0622317842643713,0.177205646736121,0.167146543138964,0.61244206029458,0.877989634479834,0.185168154886753,0.0268297576003014,0.0563985444965259,0.0191708602645698,0.424591230019313,0.19759612400303,NA
"earn_OC1_NaceB-F",0.0110366208162036,0.142152207765467,0.575854211621155,0.203792650783056,0.0173698765456859,NA,0.393825372434279,0.92261513562807,0.558103985280267,0.103172190750435,0.00834831103409297,0.000292926439452922,0.457672653962669,NA,0.0184474149386925,0.0632389161308305,0.0261960941754888,0.0804509990591125,0.00556857437718399,0.193189486748756,NA,0.107819178632432,0.299609655444858,0.128425008987969,0.588074797434617,0.0106581294298729,NA,0.68672255715392,0.671796633429221,0.837451886915875,0.000267896299101077,NA,0.837491140621151,0.181529565759662,0.926468442947022,NA,0.0212394346369671,0.055950448811095,0.0197754606022287,NA,NA,NA,0.666236780653705,0.926360954054489,NA
"earn_OC2_NaceB-F",0.0219858859907572,0.188367582697189,0.1626052677795,0.176945291369349,0.0210910885355629,NA,0.77169380479464,0.441451276084145,0.506921626252202,0.195011958664578,0.00292120564867662,0.00170712847086645,0.659123044342691,NA,0.0401022727233049,0.0404130733444044,0.046077389716608,0.022128890264352,0.0178011875981694,0.21304998910809,NA,0.239009785169127,0.143520399493235,0.16154076824597,0.794396297338933,0.00137674300680845,NA,0.0843047489226487,0.887870467703033,0.765994830955128,0.00100423858805727,NA,0.105984935100851,0.978425489256002,0.894393066568878,NA,0.0136187303000194,0.0141648338938891,0.0165480418709732,NA,NA,NA,0.0066251724365936,0.00754471473132198,NA
"earn_OC3_NaceB-F",0.00533718943420443,0.0781508338992112,0.356977824526142,0.148917663544725,0.0110959570117383,NA,0.687641761285538,0.420498909692036,0.443372888472946,0.0725415566512925,0.00169681690982203,7.32990415034673e-05,0.295689499189003,NA,0.00321413518426364,0.00562241790185808,0.00590286755861805,0.0240025542046134,0.0024524032352727,0.232893042077243,NA,0.0831174878742795,0.0672924216382274,0.0701221900397921,0.732554697024777,0.0029147200686164,NA,0.208422822371692,0.801200763824633,0.837842377960052,0.000141337978050133,NA,0.0339875862312263,0.872565012540786,0.941607232118349,NA,0.00670623750353253,0.0079409075103031,0.00837808575967117,NA,NA,NA,0.00683439316242404,0.00712895495692053,NA
"earn_OC4_NaceB-F",0.0242163989803355,0.194319972312199,0.49664145928671,0.190466610708313,0.0477842600053941,NA,0.919116703159846,0.702223367469775,0.601028471170748,0.0786338838099892,0.00267191254136106,0.000228919190924502,0.225606738643587,NA,0.00784484108307982,0.0165591265069769,0.0131556335634437,0.0308479599797617,0.00411047480774378,0.233110880227489,NA,0.0869027151126353,0.0994543099385139,0.0805810405614117,0.462243939930024,0.00361211019561285,NA,0.329041698614146,0.983573128270181,0.842397676092065,0.000281831548914017,NA,0.0780991048842829,0.566098210890885,0.776229462579076,NA,0.0068407337675574,0.010376298721439,0.00787095950314376,NA,NA,NA,0.33931935556028,0.26623038230863,NA
"earn_OC5_NaceB-F",0.00588892864601486,0.0397010305107733,0.759365068854612,0.198879193179108,0.00627314857814706,NA,0.680897276669225,0.498263636658963,0.901333670698516,0.185169001173071,0.00119244037260971,8.5990092939258e-05,0.311762177028375,NA,0.0243964933547075,0.0136907396219425,0.0346201303367048,0.00921197139667322,0.000864062791747649,0.414625379573681,NA,0.118863123017595,0.0566378266202693,0.126054875283518,0.0158841679915837,0.000319733035347082,NA,0.724687220057656,0.0499178600538151,0.913933703417611,3.19560179034078e-05,NA,0.0991635077217418,0.797470701766971,0.139967584916088,NA,0.0237174308647771,0.00436104790799713,0.0135511435417044,NA,NA,NA,0.494605133519327,0.875904463287281,NA
"earn_OC6_NaceB-F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0661538719960737,0.00892691813540354,0.0169782810615423,0.178434835848744,NA,NA,NA,NA,0.0804786457249253,0.0953561493479806,0.513384642024827,NA,NA,NA,NA,0.879260228489264,0.0678077045338475,NA,NA,NA,NA,0.14348349196139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"earn_OC7_NaceB-F",0.00872907653190938,0.0711037864393614,0.457834102619554,0.109806937744595,0.0151439459336336,NA,0.876551313383324,0.446086805031679,0.727039212048911,0.0441022206548036,0.000665494406608395,0.000416619877413868,0.150609161757636,NA,0.000891698896297394,0.00244909332616505,0.00444564515923876,0.00793806654968239,0.00450285660576754,0.143568960937273,NA,0.0116194697438451,0.0214124544295393,0.0354936927190334,0.282472609111127,0.000807771478517115,NA,0.242894549416038,0.587238998902013,0.897251618731997,0.000582040969472422,NA,0.105636224548313,0.8011970585021,0.465022241846508,NA,0.000334276892504796,0.000946650413985638,0.00185777562042212,NA,NA,NA,0.0361677116021997,0.0718906767462476,NA
"earn_OC8_NaceB-F",0.00499455191246372,0.047174171011991,0.836215001491218,0.119603473299296,0.01104706781591,NA,0.626632399170682,0.45980069269005,0.930319146278775,0.0267154069669023,0.00209716321206697,0.000232966795234016,0.115503311892386,NA,0.0013653736357669,0.00243043227571364,0.00586740004234021,0.0208916216655829,0.00277513283818115,0.206890649937554,NA,0.0105674344983397,0.0134163494435699,0.0293388964411858,0.156491415762887,0.00412212820179723,NA,0.414592291227023,0.467109556577492,0.963452143964393,0.000417684298896417,NA,0.0650978789890302,0.818728537306773,0.330412961190898,NA,0.0023944116309208,0.00274187058134097,0.00757372258754047,NA,NA,NA,0.088089365979283,0.226715545207519,NA
"earn_OC9_NaceB-F",0.0156881020500042,0.0958654303116187,0.80873108172659,0.176759378360915,0.0331851575865999,NA,0.884960173749887,0.571894291695581,0.81600498832671,0.0832331135117644,0.00077730930315584,0.000377550110786593,0.121642459155424,NA,0.00323658361670975,0.00543517213764007,0.00932272459813517,0.00796345264626334,0.00386518107853957,0.440584007689443,NA,0.0241644911912392,0.0295314344066332,0.0468412722865614,0.146393749987848,0.00104041804576503,NA,0.465468140468903,0.353248130191045,0.810094641655509,0.000620163586848471,NA,0.118422195221443,0.792598919816293,0.461535824632677,NA,0.00312715428964997,0.00312445425373123,0.00595538592543148,NA,NA,NA,0.252923671229021,0.45318921186694,NA
"earn_OC1_NaceG-N",0.00428283813588952,0.0891014867761335,0.676460270008501,0.436142876415101,0.0430249885657797,NA,0.7812538333722,0.644516420640902,0.292966012432591,0.13251936152844,0.0113248610970041,0.000168734025745023,0.426401134833111,NA,0.000470772267512168,0.00210795719765918,0.000207980839540735,0.112076291433834,0.0155840210707385,0.686793386329178,NA,0.144772992115907,0.434825798568933,0.094010457493206,0.90193288449608,0.0571627884212914,NA,0.595909861598577,0.608367845434406,0.58890322083273,0.00839707559282985,NA,0.229146639705524,0.236780268323409,0.291453522171217,NA,0.109154097544904,0.35040838202929,0.0642152748389658,NA,NA,NA,0.581769747174926,0.167998005590206,NA
"earn_OC2_NaceG-N",0.0182305041010798,0.112819897405698,0.222891586842022,0.280102289082695,0.0241819211400375,NA,0.60325887299032,0.245841434840362,0.577240152726512,0.253981223493261,0.0016035349786313,0.00100438289017483,0.775758648248269,NA,0.0401540141978316,0.0170261269519109,0.0374242403456362,0.00957955409062985,0.0080824872344144,0.355639361338167,NA,0.179129931659036,0.0598561056979887,0.116193956350886,0.653153628209237,0.00194724207360097,NA,0.0408137376173195,0.327735980649559,0.769043414254239,0.00129523512345666,NA,0.0671267855767653,0.25155157209997,0.988421485965804,NA,0.0516627298762332,0.0184853074668548,0.041864190913421,NA,NA,NA,0.0799719887620392,0.143212989889213,NA
"earn_OC3_NaceG-N",0.00419438756150042,0.0615025098520016,0.517128734809996,0.215151553261673,0.0404867259425529,NA,0.928278497976788,0.39539853493874,0.40033849512152,0.0819181176613029,0.00102898801160519,0.000315495067954506,0.2723679790491,NA,0.00601800070537367,0.00963370140460258,0.00973134459371416,0.0153048665187409,0.00577259814981166,0.710261626076129,NA,0.0649582319217619,0.0642133747111429,0.0647830538685892,0.483093599007478,0.0182572179113733,NA,0.3847683087358,0.460217199736544,0.468079849646998,0.00501132622448656,NA,0.191266836887449,0.788858215948741,0.799882961177903,NA,0.0880091246206142,0.0803529499959596,0.0811578295680189,NA,NA,NA,0.301809544703555,0.304712170091441,NA
"earn_OC4_NaceG-N",0.0051967077457128,0.0643932623999053,0.712703997411586,0.286999027240006,0.0197296141458088,NA,0.662166078196954,0.463201568572631,0.328627591118595,0.102960323947913,0.0032589215269751,0.000471667363177132,0.248407939065722,NA,0.0121554842161856,0.00991910775968376,0.00740984604976616,0.0378007467800065,0.00789063970381354,0.543660131020676,NA,0.123421442065801,0.0710395405836351,0.0555267248999932,0.489772999701954,0.0119863103552671,NA,0.424273909427654,0.571257223868966,0.406664185408241,0.00193935641455313,NA,0.152538835818562,0.825002747144568,0.550942667637415,NA,0.0531814614617642,0.0299843971521468,0.0217617569211245,NA,NA,NA,0.331863125559241,0.269048461182489,NA
"earn_OC5_NaceG-N",0.00824845783044986,0.0438098127094941,0.654204753225509,0.127283380024547,0.00828503734054205,NA,0.793564027944198,0.463710268628771,0.59277995411585,0.209942383877275,0.00518564421832381,0.000808099381975048,0.448510635813293,NA,0.0176002299831161,0.0250344495029963,0.0312651657192443,0.0192516163584725,0.00415841012048349,0.289690442700916,NA,0.032033368570373,0.0378510419547658,0.0463657235613443,0.252821070878495,0.00295159192438694,NA,0.446312881963433,0.586117222659229,0.75725825383737,0.000545524381933314,NA,0.1133078534802,0.816368823431692,0.639121969718415,NA,0.00396547950604362,0.00483747749034045,0.00634327626476364,NA,NA,NA,0.232473100134449,0.2947661092414,NA
"earn_OC6_NaceG-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247050993869222,0.0190969438591419,0.00520954825710234,0.185854327550327,NA,0.00301283904179912,NA,0.0204920045850573,0.0444049085409134,0.015520225863995,0.802696171506175,NA,0.0360576738244687,NA,0.0997895048462415,0.860829231359193,0.0854038592837357,NA,0.378601252843506,NA,0.770206288177068,0.0295657539624465,NA,0.366761239179423,NA,0.760485153947409,NA,0.000962715397693502,NA,0.00277745792131847,NA,NA,NA,NA,0.147656441182506,NA
"earn_OC7_NaceG-N",0.0156008663095799,0.123346095340708,0.567985055900522,0.196365396179656,0.0321818723101854,NA,0.691868114721533,0.275926958025023,0.761586283590347,0.0877913554733309,9.07602173950535e-05,0.000102587141695619,0.0554993596476008,NA,0.00380234325378922,0.00224245586974996,0.00762226943190856,0.00435545074017809,0.00258359705009469,0.334544646972876,NA,0.0898635208354692,0.0343070839551088,0.0929766831210512,0.188646242650798,1.51128050387135e-06,NA,0.01584906828173,0.0169738355199976,0.961584606172306,9.91100234010088e-05,NA,0.0380500081270537,0.295521718269223,0.477750439922241,NA,0.000267883666371847,9.9425070967048e-06,4.32205788182063e-05,NA,NA,NA,0.0815366336868169,0.206270342514336,NA
"earn_OC8_NaceG-N",0.0203260984057113,0.0971484208727615,0.812629653348183,0.109327338770136,0.0562792170519034,NA,0.833208892654496,0.293254971429077,0.572589198775163,0.259112802935148,0.00153105475346027,0.000336540903457414,0.0785711159507695,NA,0.00616216485562685,0.00524306483159631,0.0110494246481314,0.0133374653032769,0.00301123581928229,0.785087665760954,NA,0.043254984154602,0.0334761141764522,0.0594267866559322,0.0766257162346612,0.00194042719072139,NA,0.350025458732318,0.106730016325605,0.34601436725038,0.000563377379940268,NA,0.0609747076716568,0.722753795100574,0.610149086986675,NA,0.00358508103623348,0.00180694345474251,0.00455550224327616,NA,NA,NA,0.0346269604608617,0.0628044737637486,NA
"earn_OC9_NaceG-N",0.015541968413927,0.0738588857394493,0.877755213966171,0.226839220612791,0.021646990138169,NA,0.812071324042572,0.525969412717187,0.704351051007288,0.195996774760497,0.00244176729268158,0.00129173508965617,0.36223003684918,NA,0.00643025685210213,0.0109932793750757,0.0160367347500965,0.011620030191878,0.00786319848090705,0.368781031596487,NA,0.0154037625523866,0.0273255004880585,0.0374844116225878,0.219705218943652,0.00155059068352413,NA,0.478316194280236,0.341122156866826,0.584169364628596,0.00141282362022502,NA,0.168782317680306,0.934076096694484,0.690949054289017,NA,0.00113743033867361,0.00240721304776235,0.00373569296732971,NA,NA,NA,0.017748387979779,0.0267333859669166,NA
"earn_OC1_NaceP-S",0.00274550872812313,0.0518807004552657,0.844983700290205,0.618915392838227,0.0122012896566052,NA,0.937681358721154,0.916265637326845,0.767358869562025,0.10535946876068,0.00212667699807055,1.35783953077435e-05,0.189325501386351,NA,0.0107186636342084,0.00251414423915184,0.00196133072656663,0.0612338800451569,0.0119321449078826,0.57963358745278,NA,0.123298096084899,0.158244649140727,0.131369791044979,0.771263177067531,0.0138839419614398,NA,0.818159915403529,0.792771361317004,0.63351030269593,0.00134140745657363,NA,0.578070609835397,0.241131219648593,0.103472322282323,NA,0.0381165880495208,0.0443889271142545,0.0342936523618269,NA,NA,NA,0.979049248388359,0.883392172082591,NA
"earn_OC2_NaceP-S",0.00216835394340159,0.0275967524037054,0.960757624455221,0.668426018306828,0.0343199362385649,NA,0.760306446941674,0.275107370613761,0.121358192132788,0.090099455547602,0.000302707305169863,5.35304518557076e-05,0.0748485118601735,NA,0.00493993527196022,0.00135992893375483,0.000760228485773309,0.0098133963672137,0.00372245750661742,0.673565733161333,NA,0.0484546737577851,0.0324581532229831,0.0208025272214744,0.541687281729233,0.0230557261504186,NA,0.666688442347506,0.110940818231871,0.0482455219703273,0.0141850435505785,NA,0.386916706660109,0.023527183396907,0.00733071464400594,NA,0.0566278798478534,0.0371771646280381,0.0194458736202788,NA,NA,NA,0.534739563160256,0.360034614613797,NA
"earn_OC3_NaceP-S",0.000145461806737497,0.00656303914964748,0.638403828181924,0.853452574995314,0.000796365073489093,NA,0.201476751966485,0.154082298982168,0.052556221960633,0.0167716889040596,6.12449126517354e-05,5.89936019183275e-05,0.106204372035866,NA,0.000344265359388963,0.000316791664222885,0.000180331822739211,0.00670852761851652,0.00354920607235867,0.2530392677539,NA,0.0458564585355521,0.0245082726588587,0.0155717735868209,0.470547158645359,0.000884733837972294,NA,0.17417963129883,0.0666922606926784,0.0291757423527281,0.000397452330184529,NA,0.124057622063102,0.131080907625585,0.0401688633272011,NA,0.00841155819493039,0.00433958359225238,0.00236201068402541,NA,NA,NA,0.0932625080099471,0.0661856754005598,NA
"earn_OC4_NaceP-S",0.00202997828237159,0.0342380968384342,0.899237570328126,0.470150095013995,0.00598319549518519,NA,0.481326639775878,0.218411348068291,0.149521641320323,0.0374414131999242,0.00162462259366964,0.000183293851950609,0.161556729280166,NA,0.00259317952942619,0.00111361433108892,0.000853578804069705,0.031839661554005,0.00514761116891065,0.291340420602096,NA,0.0716827246823614,0.0259564182108623,0.0209647629808965,0.365422831092808,0.00542083796090216,NA,0.484729715857568,0.18305621170341,0.132800965002112,0.000635364411876857,NA,0.134810322547308,0.213608543377479,0.126888927384812,NA,0.0136433399356872,0.00423097555773711,0.00317202391918579,NA,NA,NA,0.156277626595842,0.133250958631567,NA
"earn_OC5_NaceP-S",0.00281017551871562,0.0348267009977032,0.83030023495759,0.198752261747667,0.00570550017206524,NA,0.525864495987166,0.305862232505552,0.345941078721448,0.0523706300379157,0.000297064064904949,2.43228634952154e-05,0.186696126180254,NA,0.000857429675039762,0.00105918987840827,0.00117051988967372,0.0105062236217593,0.000888045807915799,0.247817136981381,NA,0.0373714883413862,0.0271809265271847,0.029426364231536,0.0480940681868882,0.000794211112727221,NA,0.346623664077679,0.0956439648654249,0.111325391106694,5.51901840269314e-05,NA,0.026054197396518,0.385780280414978,0.491389689948203,NA,0.00282868454839537,0.00219832349178284,0.00244876765578538,NA,NA,NA,0.0796522584011675,0.0854185188506694,NA
"earn_OC6_NaceP-S",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17312019655246,0.00469450765029818,0.000933526343755574,0.192693484117301,NA,0.102753672301582,NA,NA,0.0319944540100991,0.00466503106134903,0.962325531845181,NA,0.551772863899379,NA,NA,0.131022547512584,0.0539242066160314,NA,0.252304974645583,NA,NA,0.0123285081045349,NA,0.0872220407144205,NA,NA,NA,0.569179263784122,NA,NA,NA,NA,NA,NA,NA,NA
"earn_OC7_NaceP-S",0.00713777482711783,0.0535276727315122,0.616934874413849,0.487328316422151,0.00989825326172371,NA,0.392124458180076,0.448647486043779,NA,0.0506408420381303,4.43359936298417e-05,0.000464532945680786,0.0519399049247407,NA,0.00246686046140846,0.000968778810465875,NA,0.00183050334712424,0.00569859409207678,0.27208695800637,NA,0.0450270207363794,0.0151858103046998,NA,0.135676792721688,5.87754886073297e-06,NA,0.0589923145528752,0.00252380619576637,NA,0.000763507994083409,NA,0.0957093387552054,0.421040142568432,NA,NA,0.00167038169362074,0.000179866901973274,NA,NA,NA,NA,0.105018331838562,NA,NA
"earn_OC8_NaceP-S",0.0139524244586403,0.069699815280024,0.645649605102039,0.546368960412897,0.0131589551308912,NA,0.445098043248612,0.909932020407648,NA,0.214013682310348,0.000228511117701955,0.000774377358881641,0.455581971466892,NA,0.00950053064389304,0.00728285836173696,NA,0.00416814473919267,0.00664002561709058,0.315652408292377,NA,0.0767410281380706,0.0559650738802762,NA,0.15715443411467,2.34934071469887e-05,NA,0.141737778908824,0.0802133776848722,NA,0.000776165158088218,NA,0.112350435640054,0.750033798292152,NA,NA,0.00450075515328875,0.00129121539574059,NA,NA,NA,NA,0.314715977523543,NA,NA
"earn_OC9_NaceP-S",0.00302491299759343,0.0287817608292731,0.954753250472046,0.155142338521093,0.00835733997615257,NA,0.790350607622123,0.164496284021216,0.278499172856521,0.101253673038997,0.000424435240981976,6.48195599078909e-05,0.225424493980945,NA,0.00278567457819134,0.00131020777008259,0.00193829492482265,0.00724990664451801,0.00114124738901152,0.579477493124412,NA,0.0328801793645974,0.0179647591151466,0.0242721946990949,0.0889588355542662,0.00193631520056687,NA,0.611341479916757,0.0696757207749648,0.124090124660268,0.000218288292994377,NA,0.0870547709800159,0.21520130356684,0.510147340211981,NA,0.0111235215000237,0.00429794534005171,0.00655038403793683,NA,NA,NA,0.182771552832944,0.239219754173706,NA
"expend_ED5-8",0.000122249590746243,0.00252543987059831,0.260380530676067,0.0529593910867404,0.0199795656463161,NA,0.00443442692642857,0.12717023570672,NA,0.0304740157184009,0.00334039782310518,0.000143353519024622,0.00868981623145001,NA,0.199141733759448,0.0344724517014913,NA,0.033308079117244,0.00179676108108857,0.213477230789335,NA,0.312257976113724,0.213293380544468,NA,0.0511090485382057,0.236411902092007,NA,0.0468953843316,0.477821243809142,NA,0.00477423732399154,NA,0.00574057407748657,0.0843121255137338,NA,NA,0.127709274264015,0.868371575229303,NA,NA,NA,NA,0.195507764465855,NA,NA
