"unit";"nace_r2";"isco08";"age";"sex";"geo";"X2014"
"INDIC";"P-S";"OC5";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC5";"TOTAL";"M";"ES";10.14
"INDIC";"P-S";"OC5";"TOTAL";"M";"FI";12.18
"INDIC";"P-S";"OC5";"TOTAL";"M";"FR";12.14
"INDIC";"P-S";"OC5";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC5";"TOTAL";"M";"HU";5.32
"INDIC";"P-S";"OC5";"TOTAL";"M";"IE";17.78
"INDIC";"P-S";"OC5";"TOTAL";"M";"IT";11.36
"INDIC";"P-S";"OC5";"TOTAL";"M";"LT";4.18
"INDIC";"P-S";"OC5";"TOTAL";"M";"LU";15.92
"INDIC";"P-S";"OC5";"TOTAL";"M";"LV";4.15
"INDIC";"P-S";"OC5";"TOTAL";"M";"MT";10.4
"INDIC";"P-S";"OC5";"TOTAL";"M";"NL";13.92
"INDIC";"P-S";"OC5";"TOTAL";"M";"PL";6.05
"INDIC";"P-S";"OC5";"TOTAL";"M";"PT";5.61
"INDIC";"P-S";"OC5";"TOTAL";"M";"RO";2.8
"INDIC";"P-S";"OC5";"TOTAL";"M";"SE";12.92
"INDIC";"P-S";"OC5";"TOTAL";"M";"SI";7.35
"INDIC";"P-S";"OC5";"TOTAL";"M";"SK";5.15
"INDIC";"P-S";"OC5";"TOTAL";"M";"UK";10.03
"INDIC";"P-S";"OC5";"TOTAL";"T";"AT";11.29
"INDIC";"P-S";"OC5";"TOTAL";"T";"BE";15.23
"INDIC";"P-S";"OC5";"TOTAL";"T";"BG";2.88
"INDIC";"P-S";"OC5";"TOTAL";"T";"CY";8.24
"INDIC";"P-S";"OC5";"TOTAL";"T";"CZ";5.3
"INDIC";"P-S";"OC5";"TOTAL";"T";"DE";11.56
"INDIC";"P-S";"OC5";"TOTAL";"T";"DK";15.35
"INDIC";"P-S";"OC5";"TOTAL";"T";"EE";4.05
"INDIC";"P-S";"OC5";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC5";"TOTAL";"T";"ES";9.32
"INDIC";"P-S";"OC5";"TOTAL";"T";"FI";11.81
"INDIC";"P-S";"OC5";"TOTAL";"T";"FR";11.57
"INDIC";"P-S";"OC5";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC5";"TOTAL";"T";"HU";4.85
"INDIC";"P-S";"OC5";"TOTAL";"T";"IE";15.65
"INDIC";"P-S";"OC5";"TOTAL";"T";"IT";10.33
"INDIC";"P-S";"OC5";"TOTAL";"T";"LT";3.49
"INDIC";"P-S";"OC5";"TOTAL";"T";"LU";15.02
"INDIC";"P-S";"OC5";"TOTAL";"T";"LV";3.59
"INDIC";"P-S";"OC5";"TOTAL";"T";"MT";9.79
"INDIC";"P-S";"OC5";"TOTAL";"T";"NL";13.89
"INDIC";"P-S";"OC5";"TOTAL";"T";"PL";5.71
"INDIC";"P-S";"OC5";"TOTAL";"T";"PT";5
"INDIC";"P-S";"OC5";"TOTAL";"T";"RO";2.89
"INDIC";"P-S";"OC5";"TOTAL";"T";"SE";13.03
"INDIC";"P-S";"OC5";"TOTAL";"T";"SI";7.24
"INDIC";"P-S";"OC5";"TOTAL";"T";"SK";4.7
"INDIC";"P-S";"OC5";"TOTAL";"T";"UK";9.3
"INDIC";"P-S";"OC6";"TOTAL";"F";"BG";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"CY";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"CZ";4.86
"INDIC";"P-S";"OC6";"TOTAL";"F";"DE";12.18
"INDIC";"P-S";"OC6";"TOTAL";"F";"DK";14.88
"INDIC";"P-S";"OC6";"TOTAL";"F";"EE";4.36
"INDIC";"P-S";"OC6";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"ES";7.11
"INDIC";"P-S";"OC6";"TOTAL";"F";"FI";10.5
"INDIC";"P-S";"OC6";"TOTAL";"F";"FR";8.62
"INDIC";"P-S";"OC6";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"HU";4.77
"INDIC";"P-S";"OC6";"TOTAL";"F";"IE";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"IT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"LT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"LU";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"LV";3.11
"INDIC";"P-S";"OC6";"TOTAL";"F";"MT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"NL";14.96
"INDIC";"P-S";"OC6";"TOTAL";"F";"PL";6.66
"INDIC";"P-S";"OC6";"TOTAL";"F";"PT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"RO";2.76
"INDIC";"P-S";"OC6";"TOTAL";"F";"SE";12.31
"INDIC";"P-S";"OC6";"TOTAL";"F";"SI";7.7
"INDIC";"P-S";"OC6";"TOTAL";"F";"SK";4.22
"INDIC";"P-S";"OC6";"TOTAL";"F";"UK";10.35
"INDIC";"P-S";"OC6";"TOTAL";"M";"BG";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"CY";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"CZ";5.65
"INDIC";"P-S";"OC6";"TOTAL";"M";"DE";13.97
"INDIC";"P-S";"OC6";"TOTAL";"M";"DK";16.35
"INDIC";"P-S";"OC6";"TOTAL";"M";"EE";5.64
"INDIC";"P-S";"OC6";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"ES";8.93
"INDIC";"P-S";"OC6";"TOTAL";"M";"FI";11.38
"INDIC";"P-S";"OC6";"TOTAL";"M";"FR";10.06
"INDIC";"P-S";"OC6";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"HU";4.73
"INDIC";"P-S";"OC6";"TOTAL";"M";"IE";16.93
"INDIC";"P-S";"OC6";"TOTAL";"M";"IT";8.83
"INDIC";"P-S";"OC6";"TOTAL";"M";"LT";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"LU";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"LV";3.09
"INDIC";"P-S";"OC6";"TOTAL";"M";"MT";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"NL";13.61
"INDIC";"P-S";"OC6";"TOTAL";"M";"PL";6.23
"INDIC";"P-S";"OC6";"TOTAL";"M";"PT";6.25
"INDIC";"P-S";"OC6";"TOTAL";"M";"RO";2.72
"INDIC";"P-S";"OC6";"TOTAL";"M";"SE";12.68
"INDIC";"P-S";"OC6";"TOTAL";"M";"SI";8.04
"INDIC";"P-S";"OC6";"TOTAL";"M";"SK";4.72
"INDIC";"P-S";"OC6";"TOTAL";"M";"UK";10.45
"INDIC";"P-S";"OC6";"TOTAL";"T";"BG";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"CY";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"CZ";5.3
"INDIC";"P-S";"OC6";"TOTAL";"T";"DE";13.73
"INDIC";"P-S";"OC6";"TOTAL";"T";"DK";15.87
"INDIC";"P-S";"OC6";"TOTAL";"T";"EE";4.81
"INDIC";"P-S";"OC6";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"ES";8.62
"INDIC";"P-S";"OC6";"TOTAL";"T";"FI";10.85
"INDIC";"P-S";"OC6";"TOTAL";"T";"FR";9.84
"INDIC";"P-S";"OC6";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"HU";4.74
"INDIC";"P-S";"OC6";"TOTAL";"T";"IE";17.51
"INDIC";"P-S";"OC6";"TOTAL";"T";"IT";9.21
"INDIC";"P-S";"OC6";"TOTAL";"T";"LT";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"LU";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"LV";3.11
"INDIC";"P-S";"OC6";"TOTAL";"T";"MT";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"NL";14.06
"INDIC";"P-S";"OC6";"TOTAL";"T";"PL";6.35
"INDIC";"P-S";"OC6";"TOTAL";"T";"PT";5.93
"INDIC";"P-S";"OC6";"TOTAL";"T";"RO";2.74
"INDIC";"P-S";"OC6";"TOTAL";"T";"SE";12.55
"INDIC";"P-S";"OC6";"TOTAL";"T";"SI";7.87
"INDIC";"P-S";"OC6";"TOTAL";"T";"SK";4.53
"INDIC";"P-S";"OC6";"TOTAL";"T";"UK";10.45
"INDIC";"P-S";"OC7";"TOTAL";"F";"AT";9.28
"INDIC";"P-S";"OC7";"TOTAL";"F";"BE";13.91
"INDIC";"P-S";"OC7";"TOTAL";"F";"BG";3.46
"INDIC";"P-S";"OC7";"TOTAL";"F";"CY";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"CZ";5.27
"INDIC";"P-S";"OC7";"TOTAL";"F";"DE";10.35
"INDIC";"P-S";"OC7";"TOTAL";"F";"DK";17.41
"INDIC";"P-S";"OC7";"TOTAL";"F";"EE";4.89
"INDIC";"P-S";"OC7";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"ES";9.68
"INDIC";"P-S";"OC7";"TOTAL";"F";"FI";11.31
"INDIC";"P-S";"OC7";"TOTAL";"F";"FR";10.82
"INDIC";"P-S";"OC7";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"HU";4.92
"INDIC";"P-S";"OC7";"TOTAL";"F";"IE";16.31
"INDIC";"P-S";"OC7";"TOTAL";"F";"IT";8.27
"INDIC";"P-S";"OC7";"TOTAL";"F";"LT";4.27
"INDIC";"P-S";"OC7";"TOTAL";"F";"LU";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"LV";3.51
"INDIC";"P-S";"OC7";"TOTAL";"F";"MT";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"NL";12.15
"INDIC";"P-S";"OC7";"TOTAL";"F";"PL";5.34
"INDIC";"P-S";"OC7";"TOTAL";"F";"PT";4.98
"INDIC";"P-S";"OC7";"TOTAL";"F";"RO";2.89
"INDIC";"P-S";"OC7";"TOTAL";"F";"SE";13.09
"INDIC";"P-S";"OC7";"TOTAL";"F";"SI";6.92
"INDIC";"P-S";"OC7";"TOTAL";"F";"SK";4.7
"INDIC";"P-S";"OC7";"TOTAL";"F";"UK";10.72
"INDIC";"P-S";"OC7";"TOTAL";"M";"AT";10.93
"INDIC";"P-S";"OC7";"TOTAL";"M";"BE";14.68
"INDIC";"P-S";"OC7";"TOTAL";"M";"BG";3.52
"INDIC";"P-S";"OC7";"TOTAL";"M";"CY";11.44
"INDIC";"P-S";"OC7";"TOTAL";"M";"CZ";6.09
"INDIC";"P-S";"OC7";"TOTAL";"M";"DE";13.85
"INDIC";"P-S";"OC7";"TOTAL";"M";"DK";18.48
"INDIC";"P-S";"OC7";"TOTAL";"M";"EE";4.86
"INDIC";"P-S";"OC7";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC7";"TOTAL";"M";"ES";10.29
"INDIC";"P-S";"OC7";"TOTAL";"M";"FI";12.64
"INDIC";"P-S";"OC7";"TOTAL";"M";"FR";11.73
"INDIC";"P-S";"OC7";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC7";"TOTAL";"M";"HU";5.06
"INDIC";"P-S";"OC7";"TOTAL";"M";"IE";21.77
"INDIC";"P-S";"OC7";"TOTAL";"M";"IT";9.66
"INDIC";"P-S";"OC7";"TOTAL";"M";"LT";3.48
"INDIC";"P-S";"OC7";"TOTAL";"M";"LU";18.96
"INDIC";"P-S";"OC7";"TOTAL";"M";"LV";4.08
"INDIC";"P-S";"OC7";"TOTAL";"M";"MT";10.68
"INDIC";"P-S";"OC7";"TOTAL";"M";"NL";13.25
"INDIC";"P-S";"OC7";"TOTAL";"M";"PL";6.56
"INDIC";"P-S";"OC7";"TOTAL";"M";"PT";7.17
"INDIC";"P-S";"OC7";"TOTAL";"M";"RO";2.99
"INDIC";"P-S";"OC7";"TOTAL";"M";"SE";13.96
"INDIC";"P-S";"OC7";"TOTAL";"M";"SI";7.97
"INDIC";"P-S";"OC7";"TOTAL";"M";"SK";5.31
"INDIC";"P-S";"OC7";"TOTAL";"M";"UK";12.99
"INDIC";"P-S";"OC7";"TOTAL";"T";"AT";10.65
"INDIC";"P-S";"OC7";"TOTAL";"T";"BE";14.63
"INDIC";"P-S";"OC7";"TOTAL";"T";"BG";3.51
"INDIC";"P-S";"OC7";"TOTAL";"T";"CY";11.49
"INDIC";"P-S";"OC7";"TOTAL";"T";"CZ";5.87
"INDIC";"P-S";"OC7";"TOTAL";"T";"DE";13.17
"INDIC";"P-S";"OC7";"TOTAL";"T";"DK";18.31
"INDIC";"P-S";"OC7";"TOTAL";"T";"EE";4.86
"INDIC";"P-S";"OC7";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC7";"TOTAL";"T";"ES";10.23
"INDIC";"P-S";"OC7";"TOTAL";"T";"FI";12.37
"INDIC";"P-S";"OC7";"TOTAL";"T";"FR";11.32
"INDIC";"P-S";"OC7";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC7";"TOTAL";"T";"HU";5.01
"INDIC";"P-S";"OC7";"TOTAL";"T";"IE";21.04
"INDIC";"P-S";"OC7";"TOTAL";"T";"IT";8.86
"INDIC";"P-S";"OC7";"TOTAL";"T";"LT";3.59
"INDIC";"P-S";"OC7";"TOTAL";"T";"LU";18.33
"INDIC";"P-S";"OC7";"TOTAL";"T";"LV";3.91
"INDIC";"P-S";"OC7";"TOTAL";"T";"MT";10.27
"INDIC";"P-S";"OC7";"TOTAL";"T";"NL";13.05
"INDIC";"P-S";"OC7";"TOTAL";"T";"PL";6.43
"INDIC";"P-S";"OC7";"TOTAL";"T";"PT";6.47
"INDIC";"P-S";"OC7";"TOTAL";"T";"RO";2.96
"INDIC";"P-S";"OC7";"TOTAL";"T";"SE";13.89
"INDIC";"P-S";"OC7";"TOTAL";"T";"SI";7.7
"INDIC";"P-S";"OC7";"TOTAL";"T";"SK";5.22
"INDIC";"P-S";"OC7";"TOTAL";"T";"UK";12.76
"INDIC";"P-S";"OC8";"TOTAL";"F";"AT";8.16
"INDIC";"P-S";"OC8";"TOTAL";"F";"BE";12.7
"INDIC";"P-S";"OC8";"TOTAL";"F";"BG";2.76
"INDIC";"P-S";"OC8";"TOTAL";"F";"CY";NA
"INDIC";"P-S";"OC8";"TOTAL";"F";"CZ";4.35
"INDIC";"P-S";"OC8";"TOTAL";"F";"DE";9.24
"INDIC";"P-S";"OC8";"TOTAL";"F";"DK";15.19
"INDIC";"P-S";"OC8";"TOTAL";"F";"EE";4.23
"INDIC";"P-S";"OC8";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC8";"TOTAL";"F";"ES";7.24
"INDIC";"P-S";"OC8";"TOTAL";"F";"FI";9.76
"INDIC";"P-S";"OC8";"TOTAL";"F";"FR";9.46
"INDIC";"P-S";"OC8";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC8";"TOTAL";"F";"HU";4.59
"INDIC";"P-S";"OC8";"TOTAL";"F";"IE";10.99
"INDIC";"P-S";"OC8";"TOTAL";"F";"IT";9.02
"INDIC";"P-S";"OC8";"TOTAL";"F";"LT";3.65
"INDIC";"P-S";"OC8";"TOTAL";"F";"LU";NA
"INDIC";"P-S";"OC8";"TOTAL";"F";"LV";4.78
"INDIC";"P-S";"OC8";"TOTAL";"F";"MT";NA
"INDIC";"P-S";"OC8";"TOTAL";"F";"NL";10.64
"INDIC";"P-S";"OC8";"TOTAL";"F";"PL";4.51
"INDIC";"P-S";"OC8";"TOTAL";"F";"PT";4.84
"INDIC";"P-S";"OC8";"TOTAL";"F";"RO";3.35
"INDIC";"P-S";"OC8";"TOTAL";"F";"SE";12.09
"INDIC";"P-S";"OC8";"TOTAL";"F";"SI";6.53
"INDIC";"P-S";"OC8";"TOTAL";"F";"SK";4.32
"INDIC";"P-S";"OC8";"TOTAL";"F";"UK";9.97
"INDIC";"P-S";"OC8";"TOTAL";"M";"AT";11.2
"INDIC";"P-S";"OC8";"TOTAL";"M";"BE";13.52
"INDIC";"P-S";"OC8";"TOTAL";"M";"BG";3.42
"INDIC";"P-S";"OC8";"TOTAL";"M";"CY";9.98
"INDIC";"P-S";"OC8";"TOTAL";"M";"CZ";6.14
"INDIC";"P-S";"OC8";"TOTAL";"M";"DE";10.52
"INDIC";"P-S";"OC8";"TOTAL";"M";"DK";17.48
"INDIC";"P-S";"OC8";"TOTAL";"M";"EE";4.99
"INDIC";"P-S";"OC8";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC8";"TOTAL";"M";"ES";10.86
"INDIC";"P-S";"OC8";"TOTAL";"M";"FI";10.6
"INDIC";"P-S";"OC8";"TOTAL";"M";"FR";10.81
"INDIC";"P-S";"OC8";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC8";"TOTAL";"M";"HU";5.38
"INDIC";"P-S";"OC8";"TOTAL";"M";"IE";15.56
"INDIC";"P-S";"OC8";"TOTAL";"M";"IT";9.82
"INDIC";"P-S";"OC8";"TOTAL";"M";"LT";4.13
"INDIC";"P-S";"OC8";"TOTAL";"M";"LU";13.28
"INDIC";"P-S";"OC8";"TOTAL";"M";"LV";4.63
"INDIC";"P-S";"OC8";"TOTAL";"M";"MT";10.52
"INDIC";"P-S";"OC8";"TOTAL";"M";"NL";11.78
"INDIC";"P-S";"OC8";"TOTAL";"M";"PL";6.62
"INDIC";"P-S";"OC8";"TOTAL";"M";"PT";5.95
"INDIC";"P-S";"OC8";"TOTAL";"M";"RO";3.78
"INDIC";"P-S";"OC8";"TOTAL";"M";"SE";12.35
"INDIC";"P-S";"OC8";"TOTAL";"M";"SI";8.48
"INDIC";"P-S";"OC8";"TOTAL";"M";"SK";5.47
"INDIC";"P-S";"OC8";"TOTAL";"M";"UK";9.91
"INDIC";"P-S";"OC8";"TOTAL";"T";"AT";9.96
"INDIC";"P-S";"OC8";"TOTAL";"T";"BE";13.35
"INDIC";"P-S";"OC8";"TOTAL";"T";"BG";3.38
"INDIC";"P-S";"OC8";"TOTAL";"T";"CY";8.93
"INDIC";"P-S";"OC8";"TOTAL";"T";"CZ";5.54
"INDIC";"P-S";"OC8";"TOTAL";"T";"DE";9.94
"INDIC";"P-S";"OC8";"TOTAL";"T";"DK";17.11
"INDIC";"P-S";"OC8";"TOTAL";"T";"EE";4.65
"INDIC";"P-S";"OC8";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC8";"TOTAL";"T";"ES";10.3
"INDIC";"P-S";"OC8";"TOTAL";"T";"FI";10.08
"INDIC";"P-S";"OC8";"TOTAL";"T";"FR";10.53
"INDIC";"P-S";"OC8";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC8";"TOTAL";"T";"HU";5.3
"INDIC";"P-S";"OC8";"TOTAL";"T";"IE";14.57
"INDIC";"P-S";"OC8";"TOTAL";"T";"IT";9.45
"INDIC";"P-S";"OC8";"TOTAL";"T";"LT";4.06
"INDIC";"P-S";"OC8";"TOTAL";"T";"LU";12.09
"INDIC";"P-S";"OC8";"TOTAL";"T";"LV";4.65
"INDIC";"P-S";"OC8";"TOTAL";"T";"MT";10.11
"INDIC";"P-S";"OC8";"TOTAL";"T";"NL";11.37
"INDIC";"P-S";"OC8";"TOTAL";"T";"PL";6.43
"INDIC";"P-S";"OC8";"TOTAL";"T";"PT";5.75
"INDIC";"P-S";"OC8";"TOTAL";"T";"RO";3.73
"INDIC";"P-S";"OC8";"TOTAL";"T";"SE";12.25
"INDIC";"P-S";"OC8";"TOTAL";"T";"SI";7.46
"INDIC";"P-S";"OC8";"TOTAL";"T";"SK";5.3
"INDIC";"P-S";"OC8";"TOTAL";"T";"UK";9.92
"INDIC";"P-S";"OC9";"TOTAL";"F";"AT";9.28
"INDIC";"P-S";"OC9";"TOTAL";"F";"BE";12.55
"INDIC";"P-S";"OC9";"TOTAL";"F";"BG";2.68
"INDIC";"P-S";"OC9";"TOTAL";"F";"CY";7.15
"INDIC";"P-S";"OC9";"TOTAL";"F";"CZ";3.9
"INDIC";"P-S";"OC9";"TOTAL";"F";"DE";10.37
"INDIC";"P-S";"OC9";"TOTAL";"F";"DK";13.71
"INDIC";"P-S";"OC9";"TOTAL";"F";"EE";3.12
"INDIC";"P-S";"OC9";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC9";"TOTAL";"F";"ES";7.71
"INDIC";"P-S";"OC9";"TOTAL";"F";"FI";10.38
"INDIC";"P-S";"OC9";"TOTAL";"F";"FR";9.42
"INDIC";"P-S";"OC9";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC9";"TOTAL";"F";"HU";4.29
"INDIC";"P-S";"OC9";"TOTAL";"F";"IE";14.13
"INDIC";"P-S";"OC9";"TOTAL";"F";"IT";9.58
"INDIC";"P-S";"OC9";"TOTAL";"F";"LT";2.94
"INDIC";"P-S";"OC9";"TOTAL";"F";"LU";12.75
"INDIC";"P-S";"OC9";"TOTAL";"F";"LV";2.84
"INDIC";"P-S";"OC9";"TOTAL";"F";"MT";7.76
"INDIC";"P-S";"OC9";"TOTAL";"F";"NL";10.82
"INDIC";"P-S";"OC9";"TOTAL";"F";"PL";5.15
"INDIC";"P-S";"OC9";"TOTAL";"F";"PT";4.87
"INDIC";"P-S";"OC9";"TOTAL";"F";"RO";2.42
"INDIC";"P-S";"OC9";"TOTAL";"F";"SE";11.08
"INDIC";"P-S";"OC9";"TOTAL";"F";"SI";5.84
"INDIC";"P-S";"OC9";"TOTAL";"F";"SK";3.87
"INDIC";"P-S";"OC9";"TOTAL";"F";"UK";8.04
"INDIC";"P-S";"OC9";"TOTAL";"M";"AT";10.2
"INDIC";"P-S";"OC9";"TOTAL";"M";"BE";11.81
"INDIC";"P-S";"OC9";"TOTAL";"M";"BG";2.76
"INDIC";"P-S";"OC9";"TOTAL";"M";"CY";8.87
"INDIC";"P-S";"OC9";"TOTAL";"M";"CZ";4.42
"INDIC";"P-S";"OC9";"TOTAL";"M";"DE";9.86
"INDIC";"P-S";"OC9";"TOTAL";"M";"DK";13.84
"INDIC";"P-S";"OC9";"TOTAL";"M";"EE";3.65
"INDIC";"P-S";"OC9";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC9";"TOTAL";"M";"ES";8.12
"INDIC";"P-S";"OC9";"TOTAL";"M";"FI";9.52
"INDIC";"P-S";"OC9";"TOTAL";"M";"FR";8.24
"INDIC";"P-S";"OC9";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC9";"TOTAL";"M";"HU";4.63
"INDIC";"P-S";"OC9";"TOTAL";"M";"IE";18.15
"INDIC";"P-S";"OC9";"TOTAL";"M";"IT";9.75
"INDIC";"P-S";"OC9";"TOTAL";"M";"LT";3.1
"INDIC";"P-S";"OC9";"TOTAL";"M";"LU";9.84
"INDIC";"P-S";"OC9";"TOTAL";"M";"LV";3.13
"INDIC";"P-S";"OC9";"TOTAL";"M";"MT";9.15
"INDIC";"P-S";"OC9";"TOTAL";"M";"NL";11.05
"INDIC";"P-S";"OC9";"TOTAL";"M";"PL";5.73
"INDIC";"P-S";"OC9";"TOTAL";"M";"PT";5.66
"INDIC";"P-S";"OC9";"TOTAL";"M";"RO";2.51
"INDIC";"P-S";"OC9";"TOTAL";"M";"SE";11.61
"INDIC";"P-S";"OC9";"TOTAL";"M";"SI";6.66
"INDIC";"P-S";"OC9";"TOTAL";"M";"SK";4.55
"INDIC";"P-S";"OC9";"TOTAL";"M";"UK";9.1
"INDIC";"P-S";"OC9";"TOTAL";"T";"AT";9.5
"INDIC";"P-S";"OC9";"TOTAL";"T";"BE";12.29
"INDIC";"P-S";"OC9";"TOTAL";"T";"BG";2.7
"INDIC";"P-S";"OC9";"TOTAL";"T";"CY";7.57
"INDIC";"P-S";"OC9";"TOTAL";"T";"CZ";3.95
"INDIC";"P-S";"OC9";"TOTAL";"T";"DE";10.26
"INDIC";"P-S";"OC9";"TOTAL";"T";"DK";13.75
"INDIC";"P-S";"OC9";"TOTAL";"T";"EE";3.21
"INDIC";"P-S";"OC9";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC9";"TOTAL";"T";"ES";7.79
"INDIC";"P-S";"OC9";"TOTAL";"T";"FI";10.26
"INDIC";"P-S";"OC9";"TOTAL";"T";"FR";9.17
"INDIC";"P-S";"OC9";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC9";"TOTAL";"T";"HU";4.38
"INDIC";"P-S";"OC9";"TOTAL";"T";"IE";15.26
"INDIC";"P-S";"OC9";"TOTAL";"T";"IT";9.64
"INDIC";"P-S";"OC9";"TOTAL";"T";"LT";2.99
"INDIC";"P-S";"OC9";"TOTAL";"T";"LU";11.85
"INDIC";"P-S";"OC9";"TOTAL";"T";"LV";2.92
"INDIC";"P-S";"OC9";"TOTAL";"T";"MT";8.47
"INDIC";"P-S";"OC9";"TOTAL";"T";"NL";10.85
"INDIC";"P-S";"OC9";"TOTAL";"T";"PL";5.24
"INDIC";"P-S";"OC9";"TOTAL";"T";"PT";5.01
"INDIC";"P-S";"OC9";"TOTAL";"T";"RO";2.45
"INDIC";"P-S";"OC9";"TOTAL";"T";"SE";11.18
"INDIC";"P-S";"OC9";"TOTAL";"T";"SI";5.91
"INDIC";"P-S";"OC9";"TOTAL";"T";"SK";3.96
"INDIC";"P-S";"OC9";"TOTAL";"T";"UK";8.32
